diagram_prefix,section_slug,section_name,diagram_codes,diagram_names,image_paths,source_section,source_diagram,oem_number,part_name,quantity,production_period,applies_for_models,notes,group_code,engine_tokens,interchange_signal,confidence_gate,required_verification,shared_engine_candidate,donor_engine_tokens,shared_confidence_statement,shared_required_verification
600,door-parts,Door Parts,600_01; 600_02,FRONT DOOR PANEL,/diagrams/10_DOOR_PARTS/B11_600_01_LH_2_LR.gif; /diagrams/10_DOOR_PARTS/B11_600_02_LH_2_LR.gif,Door Parts,FRONT DOOR PANEL,61101AC010,"PANEL ASSEMBLY-FRONT DOOR,LEFT",01,02.1997 - 11.1998,EUR.RUSTPROOF,S.(EJ20E+EJ25D) +W,60010A,EJ20E;EJ25D,shared_engine_candidate,95%+ only after the donor is from the same BG/B11 production range and the OEM/stamped part number matches.,"Confirm donor frame/engine, same OEM number or supersession, production date, side/trim, and physical connector/mounting match.",yes,EJ25D,95%+ only after the donor is from the same BG/B11 production range and the OEM/stamped part number matches.,"Confirm donor frame/engine, same OEM number or supersession, production date, side/trim, and physical connector/mounting match."
600,door-parts,Door Parts,600_01; 600_02,FRONT DOOR PANEL,/diagrams/10_DOOR_PARTS/B11_600_01_LH_2_LR.gif; /diagrams/10_DOOR_PARTS/B11_600_02_LH_2_LR.gif,Door Parts,FRONT DOOR PANEL,661157040,PROTECTOR-DOOR,01,02.1997 - 11.1998,,S.2W +S.25 +W.2W +W.LX.A/S +W.(25+OBK),61218,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
600,door-parts,Door Parts,600_01; 600_02,FRONT DOOR PANEL,/diagrams/10_DOOR_PARTS/B11_600_01_LH_2_LR.gif; /diagrams/10_DOOR_PARTS/B11_600_02_LH_2_LR.gif,Door Parts,FRONT DOOR PANEL,61220AC000,"HINGE-FRONT DOOR,UPPER",02,02.1997 - 11.1998,"RH UPR,LH LWR",S.2W +S.25 +W.2W +W.LX.A/S +W.(25+OBK),60070C,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
600,door-parts,Door Parts,600_01; 600_02,FRONT DOOR PANEL,/diagrams/10_DOOR_PARTS/B11_600_01_LH_2_LR.gif; /diagrams/10_DOOR_PARTS/B11_600_02_LH_2_LR.gif,Door Parts,FRONT DOOR PANEL,60102GA300,STOPPER-REAR GATE,02,02.1997 - 11.1998,,S.2W +S.25 +W.2W +W.LX.A/S +W.(25+OBK),63262,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
600,door-parts,Door Parts,600_01; 600_02,FRONT DOOR PANEL,/diagrams/10_DOOR_PARTS/B11_600_01_LH_2_LR.gif; /diagrams/10_DOOR_PARTS/B11_600_02_LH_2_LR.gif,Door Parts,FRONT DOOR PANEL,909230013,GROMMET SEAT,04,02.1997 - 11.1998,D=30,S.2W +S.25 +W.2W +W.LX.A/S +W.(25+OBK),W230013,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
600,door-parts,Door Parts,600_01; 600_02,FRONT DOOR PANEL,/diagrams/10_DOOR_PARTS/B11_600_01_LH_2_LR.gif; /diagrams/10_DOOR_PARTS/B11_600_02_LH_2_LR.gif,Door Parts,FRONT DOOR PANEL,023706000,FLANGE NUT,,,,,023706000,,common_or_unspecified_bg_chassis_part,Can reach 95%+ only when the donor has the same OEM number or a verified Subaru supersession.,"Confirm same BG wagon body style, LHD/RHD where relevant, side, color/trim, and OEM number.",,,,
600,door-parts,Door Parts,600_01; 600_02,FRONT DOOR PANEL,/diagrams/10_DOOR_PARTS/B11_600_01_LH_2_LR.gif; /diagrams/10_DOOR_PARTS/B11_600_02_LH_2_LR.gif,Door Parts,FRONT DOOR PANEL,60152GA090,PIN-DOOR CHECKER,02,02.1997 - 11.1998,,S.2W +S.25 +W.2W +W.LX.A/S +W.(25+OBK),63075,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
600,door-parts,Door Parts,600_01; 600_02,FRONT DOOR PANEL,/diagrams/10_DOOR_PARTS/B11_600_01_LH_2_LR.gif; /diagrams/10_DOOR_PARTS/B11_600_02_LH_2_LR.gif,Door Parts,FRONT DOOR PANEL,901270002,BOLT & WASHER ASSEMBLY,08,02.1997 - 11.1998,,S.2W +S.25 +W.2W +W.LX.A/S +W.(25+OBK),M270002,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
600,door-parts,Door Parts,600_01; 600_02,FRONT DOOR PANEL,/diagrams/10_DOOR_PARTS/B11_600_01_LH_2_LR.gif; /diagrams/10_DOOR_PARTS/B11_600_02_LH_2_LR.gif,Door Parts,FRONT DOOR PANEL,62302AC101,CHECKER ASSEMBLY-FRONT DOOR,02,02.1997 - 11.1998,,S.2W +S.25 +W.2W +W.LX.A/S +W.(25+OBK),61124,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
600,door-parts,Door Parts,600_01; 600_02,FRONT DOOR PANEL,/diagrams/10_DOOR_PARTS/B11_600_01_LH_2_LR.gif; /diagrams/10_DOOR_PARTS/B11_600_02_LH_2_LR.gif,Door Parts,FRONT DOOR PANEL,901000160,FLANGE BOLT,08,02.1997 - 11.1998,,S.2W +S.25 +W.2W +W.LX.A/S +W.(25+OBK),M000160,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
600,door-parts,Door Parts,600_01; 600_02,FRONT DOOR PANEL,/diagrams/10_DOOR_PARTS/B11_600_01_LH_2_LR.gif; /diagrams/10_DOOR_PARTS/B11_600_02_LH_2_LR.gif,Door Parts,FRONT DOOR PANEL,61220AC010,"HINGE-FRONT DOOR,LOWER",02,02.1997 - 11.1998,"RH LWR,LH UPR",S.2W +S.25 +W.2W +W.LX.A/S +W.(25+OBK),60070F,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
600,door-parts,Door Parts,600_01; 600_02,FRONT DOOR PANEL,/diagrams/10_DOOR_PARTS/B11_600_01_LH_2_LR.gif; /diagrams/10_DOOR_PARTS/B11_600_02_LH_2_LR.gif,Door Parts,FRONT DOOR PANEL,62305FA000,SCREW GROMMET,02,02.1997 - 11.1998,,S.2W +S.25 +W.2W +W.LX.A/S +W.(25+OBK),61067B,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
600,door-parts,Door Parts,600_01; 600_02,FRONT DOOR PANEL,/diagrams/10_DOOR_PARTS/B11_600_01_LH_2_LR.gif; /diagrams/10_DOOR_PARTS/B11_600_02_LH_2_LR.gif,Door Parts,FRONT DOOR PANEL,62301AC100,"WEATHER STRIP-DOOR,OUT RH",01,09.1998 - 11.1998,,S.2W +S.25 +W.2W +W.LX.A/S +W.(25+OBK),61280,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
600,door-parts,Door Parts,600_01; 600_02,FRONT DOOR PANEL,/diagrams/10_DOOR_PARTS/B11_600_01_LH_2_LR.gif; /diagrams/10_DOOR_PARTS/B11_600_02_LH_2_LR.gif,Door Parts,FRONT DOOR PANEL,62301AC002,"WEATHER STRIP-DOOR,OUT RH",01,02.1997 - 08.1998,,S.2W +S.25 +W.2W +W.LX.A/S +W.(25+OBK),61280,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
600,door-parts,Door Parts,600_01; 600_02,FRONT DOOR PANEL,/diagrams/10_DOOR_PARTS/B11_600_01_LH_2_LR.gif; /diagrams/10_DOOR_PARTS/B11_600_02_LH_2_LR.gif,Door Parts,FRONT DOOR PANEL,62301AC110,"WEATHER STRIP-DOOR,OUT LH",01,09.1998 - 11.1998,,S.2W +S.25 +W.2W +W.LX.A/S +W.(25+OBK),61280A,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
600,door-parts,Door Parts,600_01; 600_02,FRONT DOOR PANEL,/diagrams/10_DOOR_PARTS/B11_600_01_LH_2_LR.gif; /diagrams/10_DOOR_PARTS/B11_600_02_LH_2_LR.gif,Door Parts,FRONT DOOR PANEL,62301AC012,"WEATHER STRIP-DOOR,OUT LH",01,02.1997 - 08.1998,,S.2W +S.25 +W.2W +W.LX.A/S +W.(25+OBK),61280A,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
600,door-parts,Door Parts,600_01; 600_02,FRONT DOOR PANEL,/diagrams/10_DOOR_PARTS/B11_600_01_LH_2_LR.gif; /diagrams/10_DOOR_PARTS/B11_600_02_LH_2_LR.gif,Door Parts,FRONT DOOR PANEL,904510047,TAPPING SCREW-TRUSS HEAD,02,02.1997 - 11.1998,,S.2W +S.25 +W.2W +W.LX.A/S +W.(25+OBK),Q510047,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
600,door-parts,Door Parts,600_01; 600_02,FRONT DOOR PANEL,/diagrams/10_DOOR_PARTS/B11_600_01_LH_2_LR.gif; /diagrams/10_DOOR_PARTS/B11_600_02_LH_2_LR.gif,Door Parts,FRONT DOOR PANEL,62303FA011,STABILIZER ASSEMBLY-OUTER,04,02.1997 - 11.1998,,S.2W +S.25 +W.2W +W.LX.A/S +W.(25+OBK),61256,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
600,door-parts,Door Parts,600_01; 600_02,FRONT DOOR PANEL,/diagrams/10_DOOR_PARTS/B11_600_01_LH_2_LR.gif; /diagrams/10_DOOR_PARTS/B11_600_02_LH_2_LR.gif,Door Parts,FRONT DOOR PANEL,62300AC020,SASH ASSEMBLY-FRONT DOOR REAR RIGHT,01,02.1997 - 11.1998,,S.2W +S.25 +W.2W +W.LX.A/S +W.(25+OBK),61240B,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
600,door-parts,Door Parts,600_01; 600_02,FRONT DOOR PANEL,/diagrams/10_DOOR_PARTS/B11_600_01_LH_2_LR.gif; /diagrams/10_DOOR_PARTS/B11_600_02_LH_2_LR.gif,Door Parts,FRONT DOOR PANEL,62300AC030,SASH ASSEMBLY-FRONT DOOR REAR LEFT,01,02.1997 - 11.1998,,S.2W +S.25 +W.2W +W.LX.A/S +W.(25+OBK),61240C,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
600,door-parts,Door Parts,600_01; 600_02,FRONT DOOR PANEL,/diagrams/10_DOOR_PARTS/B11_600_01_LH_2_LR.gif; /diagrams/10_DOOR_PARTS/B11_600_02_LH_2_LR.gif,Door Parts,FRONT DOOR PANEL,62300AC000,SASH ASSEMBLY-FRONT DOOR FRONT RIGHT,01,02.1997 - 11.1998,,S.2W +S.25 +W.2W +W.LX.A/S +W.(25+OBK),61240,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
600,door-parts,Door Parts,600_01; 600_02,FRONT DOOR PANEL,/diagrams/10_DOOR_PARTS/B11_600_01_LH_2_LR.gif; /diagrams/10_DOOR_PARTS/B11_600_02_LH_2_LR.gif,Door Parts,FRONT DOOR PANEL,62300AC010,SASH ASSEMBLY-FRONT DOOR FRONT LEFT,01,02.1997 - 11.1998,,S.2W +S.25 +W.2W +W.LX.A/S +W.(25+OBK),61240A,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
600,door-parts,Door Parts,600_01; 600_02,FRONT DOOR PANEL,/diagrams/10_DOOR_PARTS/B11_600_01_LH_2_LR.gif; /diagrams/10_DOOR_PARTS/B11_600_02_LH_2_LR.gif,Door Parts,FRONT DOOR PANEL,62320AC000,"GUSSET ASSEMBLY-DOOR,RIGHT",01,02.1997 - 11.1998,,S.2W +S.25 +W.2W +W.LX.A/S +W.(25+OBK),61158,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
600,door-parts,Door Parts,600_01; 600_02,FRONT DOOR PANEL,/diagrams/10_DOOR_PARTS/B11_600_01_LH_2_LR.gif; /diagrams/10_DOOR_PARTS/B11_600_02_LH_2_LR.gif,Door Parts,FRONT DOOR PANEL,62304FA001,"STABILIZER ASSEMBLY-DOOR,INNER",04,02.1997 - 11.1998,REAR,S.2W +S.25 +W.2W +W.LX.A/S +W.(25+OBK),61256C,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
600,door-parts,Door Parts,600_01; 600_02,FRONT DOOR PANEL,/diagrams/10_DOOR_PARTS/B11_600_01_LH_2_LR.gif; /diagrams/10_DOOR_PARTS/B11_600_02_LH_2_LR.gif,Door Parts,FRONT DOOR PANEL,62320AC010,"GUSSET ASSEMBLY-DOOR,LEFT",01,02.1997 - 11.1998,,S.2W +S.25 +W.2W +W.LX.A/S +W.(25+OBK),61158A,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
600,door-parts,Door Parts,600_01; 600_02,FRONT DOOR PANEL,/diagrams/10_DOOR_PARTS/B11_600_01_LH_2_LR.gif; /diagrams/10_DOOR_PARTS/B11_600_02_LH_2_LR.gif,Door Parts,FRONT DOOR PANEL,010106120,FLANGE BOLT-PILOT,,,,,010106120,,common_or_unspecified_bg_chassis_part,Can reach 95%+ only when the donor has the same OEM number or a verified Subaru supersession.,"Confirm same BG wagon body style, LHD/RHD where relevant, side, color/trim, and OEM number.",,,,
600,door-parts,Door Parts,600_01; 600_02,FRONT DOOR PANEL,/diagrams/10_DOOR_PARTS/B11_600_01_LH_2_LR.gif; /diagrams/10_DOOR_PARTS/B11_600_02_LH_2_LR.gif,Door Parts,FRONT DOOR PANEL,902600002,NUT,12,02.1997 - 11.1998,,S.2W +S.25 +W.2W +W.LX.A/S +W.(25+OBK),N600002,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
600,door-parts,Door Parts,600_01; 600_02,FRONT DOOR PANEL,/diagrams/10_DOOR_PARTS/B11_600_01_LH_2_LR.gif; /diagrams/10_DOOR_PARTS/B11_600_02_LH_2_LR.gif,Door Parts,FRONT DOOR PANEL,010006160,FLANGE BOLT-PILOT,,,,,010006160,,common_or_unspecified_bg_chassis_part,Can reach 95%+ only when the donor has the same OEM number or a verified Subaru supersession.,"Confirm same BG wagon body style, LHD/RHD where relevant, side, color/trim, and OEM number.",,,,
600,door-parts,Door Parts,600_01; 600_02,FRONT DOOR PANEL,/diagrams/10_DOOR_PARTS/B11_600_01_LH_2_LR.gif; /diagrams/10_DOOR_PARTS/B11_600_02_LH_2_LR.gif,Door Parts,FRONT DOOR PANEL,901000165,FLANGE BOLT,04,02.1997 - 11.1998,,S.2W +S.25 +W.2W +W.LX.A/S +W.(25+OBK),M000165,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
600,door-parts,Door Parts,600_01; 600_02,FRONT DOOR PANEL,/diagrams/10_DOOR_PARTS/B11_600_01_LH_2_LR.gif; /diagrams/10_DOOR_PARTS/B11_600_02_LH_2_LR.gif,Door Parts,FRONT DOOR PANEL,62310AC110,SEALING COVER-FRONT DOOR,02,02.1997 - 11.1998,W.SPEAKER HOLE,S.2W +S.25 +W.2W +W.LX.A/S +W.(25+OBK),61244,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
600,door-parts,Door Parts,600_01; 600_02,FRONT DOOR PANEL,/diagrams/10_DOOR_PARTS/B11_600_01_LH_2_LR.gif; /diagrams/10_DOOR_PARTS/B11_600_02_LH_2_LR.gif,Door Parts,FRONT DOOR PANEL,023706000,FLANGE NUT,,,,,023706000,,common_or_unspecified_bg_chassis_part,Can reach 95%+ only when the donor has the same OEM number or a verified Subaru supersession.,"Confirm same BG wagon body style, LHD/RHD where relevant, side, color/trim, and OEM number.",,,,
600,door-parts,Door Parts,600_01; 600_02,FRONT DOOR PANEL,/diagrams/10_DOOR_PARTS/B11_600_01_LH_2_LR.gif; /diagrams/10_DOOR_PARTS/B11_600_02_LH_2_LR.gif,Door Parts,FRONT DOOR PANEL,62307AC010,"CLIP-WEATHER STRIP,OUTER LEFT",06,02.1997 - 11.1998,,S.2W +S.25 +W.2W +W.LX.A/S +W.(25+OBK),61066D,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
601,door-parts,Door Parts,601_01,FRONT DOOR PARTS (GLASS & REGULATOR),/diagrams/10_DOOR_PARTS/B11_601_01_LH_2_LR.gif,Door Parts,FRONT DOOR PARTS (GLASS & REGULATOR),62210AC080NA,"GLASS ASSEMBLY-FRONT DOOR,RIGHT",01,02.1997 - 11.1998,GREEN,S.2W +S.25,61011,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
601,door-parts,Door Parts,601_01,FRONT DOOR PARTS (GLASS & REGULATOR),/diagrams/10_DOOR_PARTS/B11_601_01_LH_2_LR.gif,Door Parts,FRONT DOOR PARTS (GLASS & REGULATOR),62210AC090NA,"GLASS ASSEMBLY-FRONT DOOR,LEFT",01,02.1997 - 11.1998,GREEN,S.2W +S.25,61011A,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
601,door-parts,Door Parts,601_01,FRONT DOOR PARTS (GLASS & REGULATOR),/diagrams/10_DOOR_PARTS/B11_601_01_LH_2_LR.gif,Door Parts,FRONT DOOR PARTS (GLASS & REGULATOR),62250AA000,SLIDER-FRONT GLASS,02,02.1997 - 11.1998,,S.2W +S.25 +W.2W +W.LX.A/S +W.(25+OBK),61248,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
601,door-parts,Door Parts,601_01,FRONT DOOR PARTS (GLASS & REGULATOR),/diagrams/10_DOOR_PARTS/B11_601_01_LH_2_LR.gif,Door Parts,FRONT DOOR PARTS (GLASS & REGULATOR),62112AC100,REGULATOR ASSEMBLY-FRONT RIGHT,01,02.1997 - 11.1998,,S.2W.GL +S.25 +W.2W.GL +W.(25+OBK) +W.LX.A/S,61222,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
601,door-parts,Door Parts,601_01,FRONT DOOR PARTS (GLASS & REGULATOR),/diagrams/10_DOOR_PARTS/B11_601_01_LH_2_LR.gif,Door Parts,FRONT DOOR PARTS (GLASS & REGULATOR),62112AC110,REGULATOR ASSEMBLY-FRONT LEFT,01,02.1997 - 11.1998,,S.2W.GL +S.25 +W.2W.GL +W.(25+OBK) +W.LX.A/S,61222A,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
601,door-parts,Door Parts,601_01,FRONT DOOR PARTS (GLASS & REGULATOR),/diagrams/10_DOOR_PARTS/B11_601_01_LH_2_LR.gif,Door Parts,FRONT DOOR PARTS (GLASS & REGULATOR),85511AC040,MOTOR ASSEMBLY-REGULATOR,01,02.1997 - 11.1998,,S.2W.GL +S.25 +W.2W.GL +W.(25+OBK) +W.LX.A/S,61188,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
601,door-parts,Door Parts,601_01,FRONT DOOR PARTS (GLASS & REGULATOR),/diagrams/10_DOOR_PARTS/B11_601_01_LH_2_LR.gif,Door Parts,FRONT DOOR PARTS (GLASS & REGULATOR),85511AC050,MOTOR ASSEMBLY-REGULATOR FRONT LEFT,01,02.1997 - 11.1998,,S.2W.GL +S.25 +W.2W.GL +W.(25+OBK) +W.LX.A/S,61188A,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
601,door-parts,Door Parts,601_01,FRONT DOOR PARTS (GLASS & REGULATOR),/diagrams/10_DOOR_PARTS/B11_601_01_LH_2_LR.gif,Door Parts,FRONT DOOR PARTS (GLASS & REGULATOR),023706000,FLANGE NUT,,,,,023706000,,common_or_unspecified_bg_chassis_part,Can reach 95%+ only when the donor has the same OEM number or a verified Subaru supersession.,"Confirm same BG wagon body style, LHD/RHD where relevant, side, color/trim, and OEM number.",,,,
601,door-parts,Door Parts,601_01,FRONT DOOR PARTS (GLASS & REGULATOR),/diagrams/10_DOOR_PARTS/B11_601_01_LH_2_LR.gif,Door Parts,FRONT DOOR PARTS (GLASS & REGULATOR),901000040,FLANGE BOLT,16,02.1997 - 11.1998,,S +W,M00004,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
601,door-parts,Door Parts,601_01,FRONT DOOR PARTS (GLASS & REGULATOR),/diagrams/10_DOOR_PARTS/B11_601_01_LH_2_LR.gif,Door Parts,FRONT DOOR PARTS (GLASS & REGULATOR),043506120,SCREW AND WASHER ASSEMBLY,,,,,043506120,,common_or_unspecified_bg_chassis_part,Can reach 95%+ only when the donor has the same OEM number or a verified Subaru supersession.,"Confirm same BG wagon body style, LHD/RHD where relevant, side, color/trim, and OEM number.",,,,
602,door-parts,Door Parts,602_01,FRONT DOOR PARTS (LATCH & HANDLE),/diagrams/10_DOOR_PARTS/B11_602_01_LH_2_LR.gif,Door Parts,FRONT DOOR PARTS (LATCH & HANDLE),62410AC020WG,HANDLE ASSEMBLY-FRONT DOOR OUTER RIGHT,01,02.1997 - 11.1998,WHITE,S.2W.GL +S.25 +W.2W.GL +W.(25+OBK),61160B,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
602,door-parts,Door Parts,602_01,FRONT DOOR PARTS (LATCH & HANDLE),/diagrams/10_DOOR_PARTS/B11_602_01_LH_2_LR.gif,Door Parts,FRONT DOOR PARTS (LATCH & HANDLE),62410AC020FM,HANDLE ASSEMBLY-FRONT DOOR OUTER RIGHT,01,02.1997 - 11.1998,DARK GREEN MICA 2,S.(GL+25) +W.(GL+25+OBK),61160B,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
602,door-parts,Door Parts,602_01,FRONT DOOR PARTS (LATCH & HANDLE),/diagrams/10_DOOR_PARTS/B11_602_01_LH_2_LR.gif,Door Parts,FRONT DOOR PARTS (LATCH & HANDLE),62410AC020FT,HANDLE ASSEMBLY-FRONT DOOR OUTER RIGHT,01,02.1997 - 11.1998,AQUA MICA,S.GL.EJ20E +S.25 +W.(GL+25),61160B,EJ20E,ej20e_specific_target_part,Target-fit evidence only; no cross-engine interchange claim.,Use exact OEM number or supersession for purchases; do not substitute a donor engine without separate evidence.,,,,
602,door-parts,Door Parts,602_01,FRONT DOOR PARTS (LATCH & HANDLE),/diagrams/10_DOOR_PARTS/B11_602_01_LH_2_LR.gif,Door Parts,FRONT DOOR PARTS (LATCH & HANDLE),62410AC020IB,HANDLE ASSEMBLY-FRONT DOOR OUTER RIGHT,01,02.1997 - 11.1998,DARK BLUE MICA 2,S.(GL+25) +W.(GL+25),61160B,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
602,door-parts,Door Parts,602_01,FRONT DOOR PARTS (LATCH & HANDLE),/diagrams/10_DOOR_PARTS/B11_602_01_LH_2_LR.gif,Door Parts,FRONT DOOR PARTS (LATCH & HANDLE),62410AC020LG,HANDLE ASSEMBLY-FRONT DOOR OUTER RIGHT,01,02.1997 - 11.1998,COOL GRAY OPALE,S.GL.EJ20E +S.25 +W.(GL+25),61160B,EJ20E,ej20e_specific_target_part,Target-fit evidence only; no cross-engine interchange claim.,Use exact OEM number or supersession for purchases; do not substitute a donor engine without separate evidence.,,,,
602,door-parts,Door Parts,602_01,FRONT DOOR PARTS (LATCH & HANDLE),/diagrams/10_DOOR_PARTS/B11_602_01_LH_2_LR.gif,Door Parts,FRONT DOOR PARTS (LATCH & HANDLE),62410AC020SG,HANDLE ASSEMBLY-FRONT DOOR OUTER RIGHT,01,02.1997 - 11.1998,LIGHT SILVER M,S.(GL+25) +W.(GL+25),61160B,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
602,door-parts,Door Parts,602_01,FRONT DOOR PARTS (LATCH & HANDLE),/diagrams/10_DOOR_PARTS/B11_602_01_LH_2_LR.gif,Door Parts,FRONT DOOR PARTS (LATCH & HANDLE),62410AC020UA,HANDLE ASSEMBLY-FRONT DOOR OUTER RIGHT,01,02.1997 - 11.1998,BRIGHT RED 2,S.(GL+25) +W.(GL+25),61160B,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
602,door-parts,Door Parts,602_01,FRONT DOOR PARTS (LATCH & HANDLE),/diagrams/10_DOOR_PARTS/B11_602_01_LH_2_LR.gif,Door Parts,FRONT DOOR PARTS (LATCH & HANDLE),62410AC020UF,HANDLE ASSEMBLY-FRONT DOOR OUTER RIGHT,01,02.1997 - 11.1998,DARK RED MICA 2,S.GL.EJ20E +S.25 +W.(GL+25+OBK),61160B,EJ20E,ej20e_specific_target_part,Target-fit evidence only; no cross-engine interchange claim.,Use exact OEM number or supersession for purchases; do not substitute a donor engine without separate evidence.,,,,
