# Part Number Index — BG5P Legacy GL
All OEM part numbers. Search by number or name.

OEM_NUMBER | PART_NAME | SECTION | DIAGRAM_CODE
94016AC000MU | REAR RAIL-TRIM PANEL | Inner Accessories | 940
94017AC000MU | TRIM PANEL-REAR GATE,UPPER | Inner Accessories | 940
94017AC020MU | TRIM PANEL-REAR GATE SIDE RIGHT | Inner Accessories | 940
94017AC030MU | TRIM PANEL-REAR GATE SIDE LEFT | Inner Accessories | 940
94019AC000 | clip, trim | Inner Accessories | 940
94019AC010 | clip, trim | Inner Accessories | 940
94019AC020 | clip, trim | Inner Accessories | 940
94019AC090MU | CLIP-TRUNK TRIM PANEL | Inner Accessories | 940
94019AC210 | clip, trim | Inner Accessories | 940
94019AC400 | clip, trim | Inner Accessories | 940
94019AC900 | BASE CLIP-A | Inner Accessories | 940
94019AC910 | BASE CLIP-B | Inner Accessories | 940
94022AC001ML | TRIM PANEL-B PILLAR LOWER,RIGHT | Inner Accessories | 940
94022AC011ML | TRIM PANEL-B PILLAR LOWER,LEFT | Inner Accessories | 940
94025AC030ML | TRIM PANEL-REAR QUARTER,LEFT | Inner Accessories | 940
94025AC200ML | TRIM PANEL-REAR QUARTER,RIGHT | Inner Accessories | 940
94045AC000MU | CAP-STRUT REAR QUARTER,RIGHT | Inner Accessories | 940
94045AC010MU | CAP-STRUT REAR QUARTER,LEFT | Inner Accessories | 940
94046AC000 | POCKET-REAR QUARTER TRIM,RIGHT | Inner Accessories | 940
94046AC100MU | GRILLE-AIR VENT | Inner Accessories | 940
94047AC000MU | TRIM PANEL-REAR GATE LOWER,UPPER | Inner Accessories | 940
94047AC100MU | TRIM PANEL-REAR GATE LOWER,LOWER | Inner Accessories | 940
94055AC000 | GARNISH-FRONT,RIGHT | Inner Accessories | 940
94055AC010 | GARNISH-FRONT,LEFT | Inner Accessories | 940
94055AC100 | GARNISH-SIDE,REAR | Inner Accessories | 940
94056AC010MU | LID-REAR QUARTER,LEFT | Inner Accessories | 940
94057PA010 | LOCK-TRIM | Inner Accessories | 940
94059AC000 | SCREW GROMMET | Inner Accessories | 940
94060AC000ML | COVER-SIDE SILL,FRONT OUTER RIGHT | Inner Accessories | 940
94060AC050ML | COVER-SIDE SILL,FRONT OUTER LEFT | Inner Accessories | 940
94060AC500 | COVER-SIDE SILL FRONT INNER ,RIGHT | Inner Accessories | 940
94060AC510 | COVER-SIDE SILL FRONT INNER ,LEFT | Inner Accessories | 940
94061AC000ML | COVER-SIDE SILL,REAR OUTER RIGHT | Inner Accessories | 940
94061AC010ML | COVER-SIDE SILL,REAR OUTER LEFT | Inner Accessories | 940
94061AC500 | COVER-SIDE SILL REAR INNER,RIGHT | Inner Accessories | 940
94061AC510 | COVER-SIDE SILL REAR INNER,LEFT | Inner Accessories | 940
94062AC000 | CLIP-COVER SIDE SILL | Inner Accessories | 940
94064AC000 | BRACKET | Inner Accessories | 940
94070GA010 | CLIP-DOOR | Inner Accessories | 940
94070GA010 | CLIP-DOOR | Unknown | 656
94077AA030MS | CAP-TRIM PANEL ROOF | Inner Accessories | 942
94087AA000 | BULB-STEP LAMP | Inner Accessories | 941
94099AA000ML | CLIP A-MAT FLOOR | Inner Accessories | 950
94099AA000OE | CLIP A-MAT FLOOR | Inner Accessories | 950
94099AA020 | CLIP-COVER SIDE SILL | Inner Accessories | 940
94099AA020 | CLIP-COVER SIDE SILL | Steering | 343
94099AA090 | clip, trim | Inner Accessories | 940
94099AA200ML | clip, trim | Inner Accessories | 940
94099AA200MU | clip, trim | Inner Accessories | 940
94099AA230 | CLIP-ROOF TRIM | Inner Accessories | 942
94099AA270ML | CLIP-MAT FLOOR | Inner Accessories | 950
94099AA270OE | CLIP-MAT FLOOR | Inner Accessories | 950
94099AC000ML | latch | Inner Accessories | 940
94110AC800 | PANEL-POWER WINDOW MAIN SWITCH RH | Inner Accessories | 941
94110AC920 | PANEL-POWER WINDOW SUB SWITCH RH | Inner Accessories | 941
94110AC930 | PANEL-POWER WINDOW SUB SWITCH LH | Inner Accessories | 941
94214FA000ML | clip, trim | Inner Accessories | 941
94215AC002ML | TRIM PANEL-FRONT DOOR,RIGHT | Inner Accessories | 941
94215AC012ML | TRIM PANEL-FRONT DOOR,LEFT | Inner Accessories | 941
94217AC200ML | TRIM PANEL-FRONT DOOR CENTER,RIGHT | Inner Accessories | 941
94217AC210ML | TRIM PANEL-FRONT DOOR CENTER,LEFT | Inner Accessories | 941
94222FA010 | CAP-DOOR CLIP | Inner Accessories | 941
94225AC002ML | TRIM PANEL-REAR DOOR,RIGHT | Inner Accessories | 941
94225AC012ML | TRIM PANEL-REAR DOOR,LEFT | Inner Accessories | 941
94226AC060ML | TRIM PANEL-REAR DOOR CENTER,RIGHT | Inner Accessories | 941
94226AC070ML | TRIM PANEL-REAR DOOR CENTER,LEFT | Inner Accessories | 941
94227AC200ML | TRIM PANEL-REAR DOOR CENTER,RIGHT | Inner Accessories | 941
94227AC210ML | TRIM PANEL-REAR DOOR CENTER,LEFT | Inner Accessories | 941
94237AC100ML | COVER-REMOTE FRONT DOOR,RIGHT | Inner Accessories | 941
94237AC110ML | COVER-REMOTE FRONT DOOR,LEFT | Inner Accessories | 941
94238AC000ML | GRIP-FRONT DOOR,RIGHT | Inner Accessories | 941
94238AC010ML | GRIP-FRONT DOOR,LEFT | Inner Accessories | 941
94240AC100ML | net, speaker front door | Inner Accessories | 941
94246AC000ML | GRILLE-SPEEKER REAR DOOR,RIGHT | Inner Accessories | 941
94246AC010ML | GRILLE-SPEEKER REAR DOOR,LEFT | Inner Accessories | 941
94246AC020MU | GRILLE-SPEEKER REAR DOOR,RIGHT | Inner Accessories | 941
94246AC030MU | GRILLE-SPEEKER REAR DOOR,LEFT | Inner Accessories | 941
94246AC120ML | net, speaker rear door | Inner Accessories | 941
94247AC100ML | COVER-REMOTE REAR DOOR,RIGHT | Inner Accessories | 941
94247AC110ML | COVER-REMOTE REAR DOOR,LFET | Inner Accessories | 941
94248AC000ML | GRIP-REAR DOOR,RIGHT | Inner Accessories | 941
94248AC010ML | GRIP-REAR DOOR,LEFT | Inner Accessories | 941
94251AC000ML | COVER-GUSSET DOOR RH | Inner Accessories | 941
94251AC010ML | COVER-GUSSET DOOR LH | Inner Accessories | 941
94253AC000 | PLATE RH | Inner Accessories | 941
94253AC010 | PLATE LH | Inner Accessories | 941
94256AC020ML | POCKET-DOOR,RIGHT | Inner Accessories | 941
94256AC030ML | POCKET-DOOR,LEFT | Inner Accessories | 941
94257AC000 | STEP LAMP ASSEMBLY-FRONT DOOR,RIGHT | Inner Accessories | 941
94257AC010 | STEP LAMP ASSEMBLY-FRONT DOOR,LEFT | Inner Accessories | 941
94258AC000 | PAD-DOOR TRIM FRONT,RIGHT | Inner Accessories | 941
94258AC010 | PAD-DOOR TRIM FRONT,LEFT | Inner Accessories | 941
94258AC020 | PAD-DOOR TRIM REAR,RIGHT | Inner Accessories | 941
94258AC030 | PAD-DOOR TRIM REAR,LEFT | Inner Accessories | 941
94258AC040 | PAD-DOOR TRIM REAR,LOWER RIGHT | Inner Accessories | 941
94258AC050 | PAD-DOOR TRIM REAR LOWER,LEFT | Inner Accessories | 941
94259AC000 | BRACKET-FRONT DOOR | Inner Accessories | 941
94259AC100 | BRACKET-REAR DOOR | Inner Accessories | 941
94266AC000ML | CAP-GRIP | Inner Accessories | 941
94266AC010ML | CAP-GRIP | Inner Accessories | 941
94266AC020ML | CAP-GRIP REAR | Inner Accessories | 941
94266AC030ML | CAP-GRIP REAR | Inner Accessories | 941
94266AC240ML | CAP-POWER WINDOW,RIGHT | Inner Accessories | 941
94266AC250ML | CAP-POWER WINDOW,LEFT | Inner Accessories | 941
94266AC910ML | CAP-INNER REMOTE | Inner Accessories | 941
94268AC000 | GROMMET | Inner Accessories | 941
94268AC010 | GROMMET | Inner Accessories | 941
94269AC010 | clip | Inner Accessories | 941
94269AC030 | clip | Inner Accessories | 941
94276AC900 | tapping screw | Inner Accessories | 941
94416AC000MS | TRIM PANEL-ROOF | Inner Accessories | 942
94426AC401MS | TRIM PANEL-SUN ROOF | Inner Accessories | 942
94450AC000 | clip,roof | Inner Accessories | 942
94450AC020MS | clip,roof | Inner Accessories | 942
95010AC030MJ | MAT-FLOOR | Inner Accessories | 950
95010AC130MJ | MAT-FLOOR | Inner Accessories | 950
95016AC010MJ | MAT-REAR FLOOR,FRONT | Inner Accessories | 950
95016AC140MJ | MAT-REAR FLOOR,SIDE RIGHT | Inner Accessories | 950
95016AC150MJ | MAT-REAR FLOOR,SIDE LEFT | Inner Accessories | 950
95016AC210MJ | MAT-REAR FLOOR,CENTER | Inner Accessories | 950
95022AC010 | CLIP-FLOOR MAT | Inner Accessories | 950
95022AC040MJ | clip | Inner Accessories | 950
95022AC050 | clip | Inner Accessories | 950
95023AC000MU | EDGE-FLOOR REAR RIGHT | Inner Accessories | 940
95023AC010MU | EDGE-FLOOR REAR,LEFT | Inner Accessories | 940
95025AC000 | COVER-REAR FLOOR | Inner Accessories | 950
95033FC030OE | CLIP-FLOOR MAT | Inner Accessories | 950
95035AC000 | BRACKET-REAR FLOOR | Inner Accessories | 950
95045AC020ML | COVER-HOOK,REAR FLOOR REAR | Inner Accessories | 950
95045AC050ML | COVER-HOOK,REAR FLOOR FRONT | Inner Accessories | 950
96059FA000 | SCREW-REAR SPOILER | Body Key Bumper | 590
97010AA030 | TOOL KIT | Inner Accessories | 970
97016AA000 | PLUG WRENCH | Inner Accessories | 970
97030FA070 | JACK | Inner Accessories | 970
97032AA000 | JACK HANDLE | Inner Accessories | 970
97040AC010 | JACK HANDLE | Inner Accessories | 970
97047AA010 | SUPPORTER-TIRE HOLDER | Inner Accessories | 970
97052AA001 | HOLDER ASSEMBLY-SPARE TIRE | Inner Accessories | 970
98211AC210 | BRACKET-SIDE,A | Steering | 343
98211AC220 | BRACKET-SIDE,B | Steering | 343
98211AC310 | BRACKET-B | Steering | 343
98211AC470 | BRACKET-SIDE,B | Steering | 343
98211AC490 | BRACKET-SIDE,A | Steering | 343
98211AC860ML | AIR BAG MODULE ASSEMBLY-DRIVER | Steering | 343
98211AC910ML | AIR BAG MODULE ASSEMBLY-PASSENGER | Steering | 343
98221AC150 | CONTROL UNIT-AIR BAG | Steering | 343
98231AC070 | SENSOR ASSEMBLY-AIR BAG FRONT RIGHT | Steering | 343
98231AC080 | SENSOR ASSEMBLY-AIR BAG FRONT LEFT | Steering | 343
98233AA031 | CLIP-HARNESS,A | Body Electrical 2 | 876
98233AA031 | CLIP-HARNESS,A | Body Key Bumper | 550
98233AA031 | CLIP-HARNESS,A | Steering | 343
98233AA040 | CLIP-HARNESS,B | Steering | 343
98233AA050 | CLIP-HARNESS,C | Steering | 343
98233AA120 | CLIP-HARNESS,D | Steering | 343
98233AA130 | CLIP-HARNESS,E | Steering | 343
98233AC000 | PLUG | Steering | 343
98234AC000 | HARNESS-SDS,RIGHT | Steering | 343
98234AC010 | HARNESS-SDS,LEFT | Steering | 343
98241AC060 | MAIN HARNESS,AIR BAG | Steering | 343
98242AA000 | PROTECTOR-HARNESS,LEFT | Steering | 343
98242AA030 | PROTECTOR-HARNESS | Steering | 343
98281AC000 | LABEL-AIR BAG | Steering | 343
99005AC100 | PLUG | Steering | 343
99045AC000 | FASTENER | Outer Accessories | 920
99045AC010 | LOCATE PIN | Seat Instrument Panel | 652
99045AC020 | CLIP CAP-FRONT | Seat Instrument Panel | 652
99045AC030 | CLIP CAP-G | Seat Instrument Panel | 652
99071AA292 | HOSE-VACUUM | Engine Auxiliaries | 082
99071AA301 | HOSE-VACUUM | Engine Auxiliaries | 082
99071AA381 | HOSE-VACUUM | Engine Auxiliaries | 073
X2111AA031 | water pump and gasket kit | Engine Main | 035
X2111AA032 | water pump and gasket kit | Engine Main | 035
X9201AA090 | MIRROR KIT-REAR VIEW,INNER | Inner Accessories | 931
